,lat,lon,ur_lat,ur_long,bl_lat,bl_long,ul_lat,ul_long,br_lat,br_long,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
8162,41.6810980741,-87.7068622139,41.6833438623,-87.7046164257,41.6788522859,-87.7091080021,41.6833438623,-87.7091080021,41.6788522859,-87.7046164257,"('-87.7068622139', '41.6810980741')",22,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,41.6810980741,-87.6844043318,41.6833438623,-87.6821585436,41.6788522859,-87.68665012,41.6833438623,-87.68665012,41.6788522859,-87.6821585436,"('-87.6844043318', '41.6810980741')",23,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,41.6810980741,-87.6799127554,41.6833438623,-87.6776669672,41.6788522859,-87.6821585436,41.6833438623,-87.6821585436,41.6788522859,-87.6776669672,"('-87.6799127554', '41.6810980741')",23,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
8169,41.6810980741,-87.675421179,41.6833438623,-87.6731753908,41.6788522859,-87.6776669672,41.6833438623,-87.6776669672,41.6788522859,-87.6731753908,"('-87.675421179', '41.6810980741')",23,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,41.6810980741,-87.6709296026,41.6833438623,-87.6686838143,41.6788522859,-87.6731753908,41.6833438623,-87.6731753908,41.6788522859,-87.6686838143,"('-87.6709296026', '41.6810980741')",23,256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
8171,41.6810980741,-87.6664380261,41.6833438623,-87.6641922379,41.6788522859,-87.6686838143,41.6833438623,-87.6686838143,41.6788522859,-87.6641922379,"('-87.6664380261', '41.6810980741')",23,262,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8172,41.6810980741,-87.6619464497,41.6833438623,-87.6597006615,41.6788522859,-87.6641922379,41.6833438623,-87.6641922379,41.6788522859,-87.6597006615,"('-87.6619464497', '41.6810980741')",23,262,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
8173,41.6810980741,-87.6574548733,41.6833438623,-87.6552090851,41.6788522859,-87.6597006615,41.6833438623,-87.6597006615,41.6788522859,-87.6552090851,"('-87.6574548733', '41.6810980741')",16,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8174,41.6810980741,-87.6529632969,41.6833438623,-87.6507175087,41.6788522859,-87.6552090851,41.6833438623,-87.6552090851,41.6788522859,-87.6507175087,"('-87.6529632969', '41.6810980741')",16,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
8175,41.6810980741,-87.6484717205,41.6833438623,-87.6462259322,41.6788522859,-87.6507175087,41.6833438623,-87.6507175087,41.6788522859,-87.6462259322,"('-87.6484717205', '41.6810980741')",16,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
8176,41.6810980741,-87.643980144,41.6833438623,-87.6417343558,41.6788522859,-87.6462259322,41.6833438623,-87.6462259322,41.6788522859,-87.6417343558,"('-87.643980144', '41.6810980741')",16,219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
8177,41.6810980741,-87.6394885676,41.6833438623,-87.6372427794,41.6788522859,-87.6417343558,41.6833438623,-87.6417343558,41.6788522859,-87.6372427794,"('-87.6394885676', '41.6810980741')",16,219,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,3,0,0,0,0,0
8178,41.6810980741,-87.6349969912,41.6833438623,-87.632751203,41.6788522859,-87.6372427794,41.6833438623,-87.6372427794,41.6788522859,-87.632751203,"('-87.6349969912', '41.6810980741')",16,219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8179,41.6810980741,-87.6305054148,41.6833438623,-87.6282596266,41.6788522859,-87.632751203,41.6833438623,-87.632751203,41.6788522859,-87.6282596266,"('-87.6305054148', '41.6810980741')",16,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8180,41.6810980741,-87.6260138384,41.6833438623,-87.6237680501,41.6788522859,-87.6282596266,41.6833438623,-87.6282596266,41.6788522859,-87.6237680501,"('-87.6260138384', '41.6810980741')",16,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8181,41.6810980741,-87.6215222619,41.6833438623,-87.6192764737,41.6788522859,-87.6237680501,41.6833438623,-87.6237680501,41.6788522859,-87.6192764737,"('-87.6215222619', '41.6810980741')",16,218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,6,0,0
8182,41.6810980741,-87.6170306855,41.6833438623,-87.6147848973,41.6788522859,-87.6192764737,41.6833438623,-87.6192764737,41.6788522859,-87.6147848973,"('-87.6170306855', '41.6810980741')",16,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8183,41.6810980741,-87.6125391091,41.6833438623,-87.6102933209,41.6788522859,-87.6147848973,41.6833438623,-87.6147848973,41.6788522859,-87.6102933209,"('-87.6125391091', '41.6810980741')",28,218,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8184,41.6810980741,-87.6080475327,41.6833438623,-87.6058017445,41.6788522859,-87.6102933209,41.6833438623,-87.6102933209,41.6788522859,-87.6058017445,"('-87.6080475327', '41.6810980741')",28,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8185,41.6810980741,-87.6035559562,41.6833438623,-87.601310168,41.6788522859,-87.6058017445,41.6833438623,-87.6058017445,41.6788522859,-87.601310168,"('-87.6035559562', '41.6810980741')",28,218,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8186,41.6810980741,-87.5990643798,41.6833438623,-87.5968185916,41.6788522859,-87.601310168,41.6833438623,-87.601310168,41.6788522859,-87.5968185916,"('-87.5990643798', '41.6810980741')",64,254,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187,41.6810980741,-87.5945728034,41.6833438623,-87.5923270152,41.6788522859,-87.5968185916,41.6833438623,-87.5968185916,41.6788522859,-87.5923270152,"('-87.5945728034', '41.6810980741')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,41.6810980741,-87.590081227,41.6833438623,-87.5878354388,41.6788522859,-87.5923270152,41.6833438623,-87.5923270152,41.6788522859,-87.5878354388,"('-87.590081227', '41.6810980741')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189,41.6810980741,-87.5855896506,41.6833438623,-87.5833438624,41.6788522859,-87.5878354388,41.6833438623,-87.5878354388,41.6788522859,-87.5833438624,"('-87.5855896506', '41.6810980741')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8190,41.6810980741,-87.5810980741,41.6833438623,-87.5788522859,41.6788522859,-87.5833438624,41.6833438623,-87.5833438624,41.6788522859,-87.5788522859,"('-87.5810980741', '41.6810980741')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,41.6810980741,-87.5766064977,41.6833438623,-87.5743607095,41.6788522859,-87.5788522859,41.6833438623,-87.5788522859,41.6788522859,-87.5743607095,"('-87.5766064977', '41.6810980741')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,41.6810980741,-87.5721149213,41.6833438623,-87.5698691331,41.6788522859,-87.5743607095,41.6833438623,-87.5743607095,41.6788522859,-87.5698691331,"('-87.5721149213', '41.6810980741')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,41.6810980741,-87.5676233449,41.6833438623,-87.5653775567,41.6788522859,-87.5698691331,41.6833438623,-87.5698691331,41.6788522859,-87.5653775567,"('-87.5676233449', '41.6810980741')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8194,41.6810980741,-87.5631317685,41.6833438623,-87.5608859803,41.6788522859,-87.5653775567,41.6833438623,-87.5653775567,41.6788522859,-87.5608859803,"('-87.5631317685', '41.6810980741')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8195,41.6810980741,-87.558640192,41.6833438623,-87.5563944038,41.6788522859,-87.5608859803,41.6833438623,-87.5608859803,41.6788522859,-87.5563944038,"('-87.558640192', '41.6810980741')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196,41.6810980741,-87.5541486156,41.6833438623,-87.5519028274,41.6788522859,-87.5563944038,41.6833438623,-87.5563944038,41.6788522859,-87.5519028274,"('-87.5541486156', '41.6810980741')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197,41.6810980741,-87.5496570392,41.6833438623,-87.547411251,41.6788522859,-87.5519028274,41.6833438623,-87.5519028274,41.6788522859,-87.547411251,"('-87.5496570392', '41.6810980741')",64,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8198,41.6810980741,-87.5451654628,41.6833438623,-87.5429196746,41.6788522859,-87.547411251,41.6833438623,-87.547411251,41.6788522859,-87.5429196746,"('-87.5451654628', '41.6810980741')",64,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,41.6810980741,-87.5406738864,41.6833438623,-87.5384280982,41.6788522859,-87.5429196746,41.6833438623,-87.5429196746,41.6788522859,-87.5384280982,"('-87.5406738864', '41.6810980741')",29,258,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0
8273,41.6766064977,-87.6574548733,41.6788522859,-87.6552090851,41.6743607095,-87.6597006615,41.6788522859,-87.6597006615,41.6743607095,-87.6552090851,"('-87.6574548733', '41.6766064977')",16,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
8274,41.6766064977,-87.6529632969,41.6788522859,-87.6507175087,41.6743607095,-87.6552090851,41.6788522859,-87.6552090851,41.6743607095,-87.6507175087,"('-87.6529632969', '41.6766064977')",16,219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
8275,41.6766064977,-87.6484717205,41.6788522859,-87.6462259322,41.6743607095,-87.6507175087,41.6788522859,-87.6507175087,41.6743607095,-87.6462259322,"('-87.6484717205', '41.6766064977')",16,219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
8276,41.6766064977,-87.643980144,41.6788522859,-87.6417343558,41.6743607095,-87.6462259322,41.6788522859,-87.6462259322,41.6743607095,-87.6417343558,"('-87.643980144', '41.6766064977')",16,219,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0
8277,41.6766064977,-87.6394885676,41.6788522859,-87.6372427794,41.6743607095,-87.6417343558,41.6788522859,-87.6417343558,41.6743607095,-87.6372427794,"('-87.6394885676', '41.6766064977')",16,219,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,2,0,0
8278,41.6766064977,-87.6349969912,41.6788522859,-87.632751203,41.6743607095,-87.6372427794,41.6788522859,-87.6372427794,41.6743607095,-87.632751203,"('-87.6349969912', '41.6766064977')",16,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,4,0,0
8279,41.6766064977,-87.6305054148,41.6788522859,-87.6282596266,41.6743607095,-87.632751203,41.6788522859,-87.632751203,41.6743607095,-87.6282596266,"('-87.6305054148', '41.6766064977')",16,266,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0
8280,41.6766064977,-87.6260138384,41.6788522859,-87.6237680501,41.6743607095,-87.6282596266,41.6788522859,-87.6282596266,41.6743607095,-87.6237680501,"('-87.6260138384', '41.6766064977')",16,266,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
8281,41.6766064977,-87.6215222619,41.6788522859,-87.6192764737,41.6743607095,-87.6237680501,41.6788522859,-87.6237680501,41.6743607095,-87.6192764737,"('-87.6215222619', '41.6766064977')",16,218,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1
8282,41.6766064977,-87.6170306855,41.6788522859,-87.6147848973,41.6743607095,-87.6192764737,41.6788522859,-87.6192764737,41.6743607095,-87.6147848973,"('-87.6170306855', '41.6766064977')",16,218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8283,41.6766064977,-87.6125391091,41.6788522859,-87.6102933209,41.6743607095,-87.6147848973,41.6788522859,-87.6147848973,41.6743607095,-87.6102933209,"('-87.6125391091', '41.6766064977')",28,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,41.6766064977,-87.6080475327,41.6788522859,-87.6058017445,41.6743607095,-87.6102933209,41.6788522859,-87.6102933209,41.6743607095,-87.6058017445,"('-87.6080475327', '41.6766064977')",28,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,41.6766064977,-87.6035559562,41.6788522859,-87.601310168,41.6743607095,-87.6058017445,41.6788522859,-87.6058017445,41.6743607095,-87.601310168,"('-87.6035559562', '41.6766064977')",28,218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,41.6766064977,-87.5990643798,41.6788522859,-87.5968185916,41.6743607095,-87.601310168,41.6788522859,-87.601310168,41.6743607095,-87.5968185916,"('-87.5990643798', '41.6766064977')",64,254,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,41.6766064977,-87.5945728034,41.6788522859,-87.5923270152,41.6743607095,-87.5968185916,41.6788522859,-87.5968185916,41.6743607095,-87.5923270152,"('-87.5945728034', '41.6766064977')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,41.6766064977,-87.590081227,41.6788522859,-87.5878354388,41.6743607095,-87.5923270152,41.6788522859,-87.5923270152,41.6743607095,-87.5878354388,"('-87.590081227', '41.6766064977')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,41.6766064977,-87.5855896506,41.6788522859,-87.5833438624,41.6743607095,-87.5878354388,41.6788522859,-87.5878354388,41.6743607095,-87.5833438624,"('-87.5855896506', '41.6766064977')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,41.6766064977,-87.5810980741,41.6788522859,-87.5788522859,41.6743607095,-87.5833438624,41.6788522859,-87.5833438624,41.6743607095,-87.5788522859,"('-87.5810980741', '41.6766064977')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,41.6766064977,-87.5766064977,41.6788522859,-87.5743607095,41.6743607095,-87.5788522859,41.6788522859,-87.5788522859,41.6743607095,-87.5743607095,"('-87.5766064977', '41.6766064977')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8292,41.6766064977,-87.5721149213,41.6788522859,-87.5698691331,41.6743607095,-87.5743607095,41.6788522859,-87.5743607095,41.6743607095,-87.5698691331,"('-87.5721149213', '41.6766064977')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,41.6766064977,-87.5676233449,41.6788522859,-87.5653775567,41.6743607095,-87.5698691331,41.6788522859,-87.5698691331,41.6743607095,-87.5653775567,"('-87.5676233449', '41.6766064977')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,41.6766064977,-87.5631317685,41.6788522859,-87.5608859803,41.6743607095,-87.5653775567,41.6788522859,-87.5653775567,41.6743607095,-87.5608859803,"('-87.5631317685', '41.6766064977')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8295,41.6766064977,-87.558640192,41.6788522859,-87.5563944038,41.6743607095,-87.5608859803,41.6788522859,-87.5608859803,41.6743607095,-87.5563944038,"('-87.558640192', '41.6766064977')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8296,41.6766064977,-87.5541486156,41.6788522859,-87.5519028274,41.6743607095,-87.5563944038,41.6788522859,-87.5563944038,41.6743607095,-87.5519028274,"('-87.5541486156', '41.6766064977')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,41.6766064977,-87.5496570392,41.6788522859,-87.547411251,41.6743607095,-87.5519028274,41.6788522859,-87.5519028274,41.6743607095,-87.547411251,"('-87.5496570392', '41.6766064977')",64,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,41.6766064977,-87.5451654628,41.6788522859,-87.5429196746,41.6743607095,-87.547411251,41.6788522859,-87.547411251,41.6743607095,-87.5429196746,"('-87.5451654628', '41.6766064977')",64,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,41.6766064977,-87.5406738864,41.6788522859,-87.5384280982,41.6743607095,-87.5429196746,41.6788522859,-87.5429196746,41.6743607095,-87.5384280982,"('-87.5406738864', '41.6766064977')",29,258,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8373,41.6721149213,-87.6574548733,41.6743607095,-87.6552090851,41.6698691331,-87.6597006615,41.6743607095,-87.6597006615,41.6698691331,-87.6552090851,"('-87.6574548733', '41.6721149213')",16,219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,41.6721149213,-87.6529632969,41.6743607095,-87.6507175087,41.6698691331,-87.6552090851,41.6743607095,-87.6552090851,41.6698691331,-87.6507175087,"('-87.6529632969', '41.6721149213')",16,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8375,41.6721149213,-87.6484717205,41.6743607095,-87.6462259322,41.6698691331,-87.6507175087,41.6743607095,-87.6507175087,41.6698691331,-87.6462259322,"('-87.6484717205', '41.6721149213')",16,219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8376,41.6721149213,-87.643980144,41.6743607095,-87.6417343558,41.6698691331,-87.6462259322,41.6743607095,-87.6462259322,41.6698691331,-87.6417343558,"('-87.643980144', '41.6721149213')",16,219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1
8377,41.6721149213,-87.6394885676,41.6743607095,-87.6372427794,41.6698691331,-87.6417343558,41.6743607095,-87.6417343558,41.6698691331,-87.6372427794,"('-87.6394885676', '41.6721149213')",16,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
8378,41.6721149213,-87.6349969912,41.6743607095,-87.632751203,41.6698691331,-87.6372427794,41.6743607095,-87.6372427794,41.6698691331,-87.632751203,"('-87.6349969912', '41.6721149213')",16,217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
8379,41.6721149213,-87.6305054148,41.6743607095,-87.6282596266,41.6698691331,-87.632751203,41.6743607095,-87.632751203,41.6698691331,-87.6282596266,"('-87.6305054148', '41.6721149213')",16,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8380,41.6721149213,-87.6260138384,41.6743607095,-87.6237680501,41.6698691331,-87.6282596266,41.6743607095,-87.6282596266,41.6698691331,-87.6237680501,"('-87.6260138384', '41.6721149213')",16,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,41.6721149213,-87.6215222619,41.6743607095,-87.6192764737,41.6698691331,-87.6237680501,41.6743607095,-87.6237680501,41.6698691331,-87.6192764737,"('-87.6215222619', '41.6721149213')",16,218,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0
8382,41.6721149213,-87.6170306855,41.6743607095,-87.6147848973,41.6698691331,-87.6192764737,41.6743607095,-87.6192764737,41.6698691331,-87.6147848973,"('-87.6170306855', '41.6721149213')",16,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8383,41.6721149213,-87.6125391091,41.6743607095,-87.6102933209,41.6698691331,-87.6147848973,41.6743607095,-87.6147848973,41.6698691331,-87.6102933209,"('-87.6125391091', '41.6721149213')",28,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,41.6721149213,-87.6080475327,41.6743607095,-87.6058017445,41.6698691331,-87.6102933209,41.6743607095,-87.6102933209,41.6698691331,-87.6058017445,"('-87.6080475327', '41.6721149213')",28,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,41.6721149213,-87.6035559562,41.6743607095,-87.601310168,41.6698691331,-87.6058017445,41.6743607095,-87.6058017445,41.6698691331,-87.601310168,"('-87.6035559562', '41.6721149213')",28,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,41.6721149213,-87.5990643798,41.6743607095,-87.5968185916,41.6698691331,-87.601310168,41.6743607095,-87.601310168,41.6698691331,-87.5968185916,"('-87.5990643798', '41.6721149213')",64,218,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,41.6721149213,-87.5945728034,41.6743607095,-87.5923270152,41.6698691331,-87.5968185916,41.6743607095,-87.5968185916,41.6698691331,-87.5923270152,"('-87.5945728034', '41.6721149213')",64,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,41.6721149213,-87.590081227,41.6743607095,-87.5878354388,41.6698691331,-87.5923270152,41.6743607095,-87.5923270152,41.6698691331,-87.5878354388,"('-87.590081227', '41.6721149213')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8389,41.6721149213,-87.5855896506,41.6743607095,-87.5833438624,41.6698691331,-87.5878354388,41.6743607095,-87.5878354388,41.6698691331,-87.5833438624,"('-87.5855896506', '41.6721149213')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,41.6721149213,-87.5810980741,41.6743607095,-87.5788522859,41.6698691331,-87.5833438624,41.6743607095,-87.5833438624,41.6698691331,-87.5788522859,"('-87.5810980741', '41.6721149213')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,41.6721149213,-87.5766064977,41.6743607095,-87.5743607095,41.6698691331,-87.5788522859,41.6743607095,-87.5788522859,41.6698691331,-87.5743607095,"('-87.5766064977', '41.6721149213')",64,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,41.6721149213,-87.5721149213,41.6743607095,-87.5698691331,41.6698691331,-87.5743607095,41.6743607095,-87.5743607095,41.6698691331,-87.5698691331,"('-87.5721149213', '41.6721149213')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,41.6721149213,-87.5676233449,41.6743607095,-87.5653775567,41.6698691331,-87.5698691331,41.6743607095,-87.5698691331,41.6698691331,-87.5653775567,"('-87.5676233449', '41.6721149213')",64,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,41.6721149213,-87.5631317685,41.6743607095,-87.5608859803,41.6698691331,-87.5653775567,41.6743607095,-87.5653775567,41.6698691331,-87.5608859803,"('-87.5631317685', '41.6721149213')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,41.6721149213,-87.558640192,41.6743607095,-87.5563944038,41.6698691331,-87.5608859803,41.6743607095,-87.5608859803,41.6698691331,-87.5563944038,"('-87.558640192', '41.6721149213')",64,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8396,41.6721149213,-87.5541486156,41.6743607095,-87.5519028274,41.6698691331,-87.5563944038,41.6743607095,-87.5563944038,41.6698691331,-87.5519028274,"('-87.5541486156', '41.6721149213')",64,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8397,41.6721149213,-87.5496570392,41.6743607095,-87.547411251,41.6698691331,-87.5519028274,41.6743607095,-87.5519028274,41.6698691331,-87.547411251,"('-87.5496570392', '41.6721149213')",64,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,41.6721149213,-87.5451654628,41.6743607095,-87.5429196746,41.6698691331,-87.547411251,41.6743607095,-87.547411251,41.6698691331,-87.5429196746,"('-87.5451654628', '41.6721149213')",64,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,41.6721149213,-87.5406738864,41.6743607095,-87.5384280982,41.6698691331,-87.5429196746,41.6743607095,-87.5429196746,41.6698691331,-87.5384280982,"('-87.5406738864', '41.6721149213')",29,258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
8477,41.6676233449,-87.6394885676,41.6698691331,-87.6372427794,41.6653775567,-87.6417343558,41.6698691331,-87.6417343558,41.6653775567,-87.6372427794,"('-87.6394885676', '41.6676233449')",16,217,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0
8478,41.6676233449,-87.6349969912,41.6698691331,-87.632751203,41.6653775567,-87.6372427794,41.6698691331,-87.6372427794,41.6653775567,-87.632751203,"('-87.6349969912', '41.6676233449')",16,217,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
