,RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
3256,3274,4239 N Lincoln Ave,47,5,North Center,1,41.958906,-87.681883,1,41.958906,-87.681883,"(41.958906, -87.681883)"
3257,5861,424 E 71st St,6,69,Greater Grand Crossing,1,41.76587,-87.614335,1,41.76587,-87.614335,"(41.765870, -87.614335)"
3258,4466,4242 N Sheridan Rd,46,3,Uptown,2,41.959263,-87.654867,1,41.959263,-87.654867,"(41.959263, -87.654867)"
3259,5084,4243 N Neenah Ave,38,17,Dunning,1,41.954773,-87.790802,1,41.954773,-87.790802,"(41.954773, -87.790802)"
3260,7211,4244 S Archer Ave,14,58,Brighton Park,1,41.816477,-87.700639,0,41.816477,-87.700639,"(41.816477, -87.700639)"
3261,6982,4247 S Archer Ave,14,58,Brighton Park,1,41.816241,-87.700457,0,41.816241,-87.700457,"(41.816241, -87.700457)"
3262,5401,4247 W 31st St,22,30,South Lawndale,2,41.836682,-87.73083,1,41.836682,-87.73083,"(41.836682, -87.730830)"
3263,6353,4249 N Lincoln Ave,47,5,North Center,1,41.959012,-87.681957,1,41.959012,-87.681957,"(41.959012, -87.681957)"
3264,5843,425 E 71st St,6,69,Greater Grand Crossing,1,41.765601,-87.614327,1,41.765601,-87.614327,"(41.765601, -87.614327)"
3265,6533,425 S Wabash Ave,2,32,Loop,1,41.876603,-87.625862,0,41.876603,-87.625862,"(41.876603, -87.625862)"
3266,4373,4250 N Lincoln Ave,47,5,North Center,1,41.958859,-87.682258,1,41.958859,-87.682258,"(41.958859, -87.682258)"
3267,3881,4250 N St. Louis Ave,33,16,Irving Park,1,41.958373,-87.715685,1,41.958373,-87.715685,"(41.958373, -87.715685)"
3268,4439,4250 N St. Louis Ave,33,16,Irving Park,2,41.958373,-87.715685,1,41.958373,-87.715685,"(41.958373, -87.715685)"
3269,4213,4250 S Rockwell St,12,58,Brighton Park,4,41.816503,-87.689724,1,41.816503,-87.689724,"(41.816503, -87.689724)"
3270,3488,4251 N Milwaukee Ave,45,15,Portage Park,1,41.95826,-87.752195,1,41.95826,-87.752195,"(41.958260, -87.752195)"
3271,3031,4251 W Irving Park Rd,38,16,Irving Park,4,41.953433,-87.734354,1,41.953433,-87.734354,"(41.953433, -87.734354)"
3272,7258,4255 S Archer Ave,14,58,Brighton Park,1,41.81601,-87.700878,0,41.81601,-87.700878,"(41.816010, -87.700878)"
3273,4235,4257 N Tripp Ave,38,16,Irving Park,2,41.95825,-87.73391,1,41.95825,-87.73391,"(41.958250, -87.733910)"
3274,3070,4258 W Kamerling Ave,37,23,Humboldt Park,1,41.905422,-87.732696,1,41.905422,-87.732696,"(41.905422, -87.732696)"
3275,5453,426 S Clinton St,2,28,Near West Side,1,41.876459,-87.641187,1,41.876459,-87.641187,"(41.876459, -87.641187)"
3276,732,426 W Belmont Ave,44,6,Lake View,2,41.940219,-87.640477,0,41.940219,-87.640477,"(41.940219, -87.640477)"
3277,2540,428 N Dearborn St,42,8,Near North Side,1,41.89016,-87.629695,1,41.89016,-87.629695,"(41.890160, -87.629695)"
3278,6694,429 S Dearborn St,2,32,Loop,1,41.876504,-87.629058,0,41.876504,-87.629058,"(41.876504, -87.629058)"
3279,3378,430 E McFetridge Dr,2,33,Near South Side,3,41.865143,-87.617432,1,41.865143,-87.617432,"(41.865143, -87.617432)"
3280,3394,430 N Michigan Ave,42,8,Near North Side,2,41.890148,-87.624132,1,41.890148,-87.624132,"(41.890148, -87.624132)"
3281,2945,430 S Halsted St,2,28,Near West Side,4,41.876277,-87.647304,1,41.876277,-87.647304,"(41.876277, -87.647304)"
3282,3179,430 S Lake Shore Dr,42,32,Loop,2,41.876167,-87.617474,1,41.876167,-87.617474,"(41.876167, -87.617474)"
3283,1158,430 S Michigan Ave,2,32,Loop,1,41.876567,-87.624552,0,41.876567,-87.624552,"(41.876567, -87.624552)"
3284,6136,430 S Michigan Ave,2,32,Loop,1,41.876567,-87.624552,1,41.876567,-87.624552,"(41.876567, -87.624552)"
3285,4415,430 S Western Ave,2,28,Near West Side,1,41.875724,-87.686367,1,41.875724,-87.686367,"(41.875724, -87.686367)"
3286,344,430 W Erie St,42,8,Near North Side,1,41.894068,-87.639804,0,41.894068,-87.639804,"(41.894068, -87.639804)"
3287,354,430 W Monroe St,2,28,Near West Side,1,41.880724,-87.639023,0,41.880724,-87.639023,"(41.880724, -87.639023)"
3288,81,4300 N Lincoln Ave,47,5,North Center,2,41.959646,-87.682763,0,41.959646,-87.682763,"(41.959646, -87.682763)"
3289,2305,4300 W Cermak Rd,24,29,North Lawndale,3,41.851643,-87.732229,1,41.851643,-87.732229,"(41.851643, -87.732229)"
3290,5352,4300 W Lawrence Ave,39,14,Albany Park,2,41.968243,-87.735569,1,41.968243,-87.735569,"(41.968243, -87.735569)"
3291,790,4300 W North Ave,30,23,Humboldt Park,1,41.909866,-87.73399,0,41.909866,-87.73399,"(41.909866, -87.733990)"
3292,6226,4300 W Washington Blvd,28,26,West Garfield Park,2,41.882111,-87.733316,1,41.882111,-87.733316,"(41.882111, -87.733316)"
3293,1139,4301 N Whipple St,33,16,Irving Park,1,41.959591,-87.704316,0,41.959591,-87.704316,"(41.959591, -87.704316)"
3294,4858,4305 N Milwaukee Ave,45,15,Portage Park,1,41.959088,-87.752929,1,41.959088,-87.752929,"(41.959088, -87.752929)"
3295,5320,4309 S King Dr,3,38,Grand Boulevard,1,41.816333,-87.616312,1,41.816333,-87.616312,"(41.816333, -87.616312)"
3296,863,4309 W 63rd St,13,65,West Lawn,2,41.778442,-87.73047,0,41.778442,-87.73047,"(41.778442, -87.730470)"
3297,2518,431 S Damen Ave,2,28,Near West Side,4,41.875437,-87.676421,1,41.875437,-87.676421,"(41.875437, -87.676421)"
3298,6993,431 S Wabash Ave,2,32,Loop,2,41.876544,-87.625861,0,41.876544,-87.625861,"(41.876544, -87.625861)"
3299,5427,4310 N Melvina Ave,38,15,Portage Park,2,41.958628,-87.782024,1,41.958628,-87.782024,"(41.958628, -87.782024)"
3300,3278,4313 N Lincoln Ave,47,5,North Center,2,41.959993,-87.682648,1,41.959993,-87.682648,"(41.959993, -87.682648)"
3301,3285,4313 N Lincoln Ave,47,5,North Center,2,41.959993,-87.682648,1,41.959993,-87.682648,"(41.959993, -87.682648)"
3302,2020,4314 S Archer Ave,14,58,Brighton Park,2,41.815242,-87.702651,1,41.815242,-87.702651,"(41.815242, -87.702651)"
3303,2492,4314 S Cottage Grove Ave,4,38,Grand Boulevard,3,41.816418,-87.606843,1,41.816418,-87.606843,"(41.816418, -87.606843)"
3304,4314,4315 W Fullerton Ave,31,20,Hermosa,1,41.924199,-87.734729,1,41.924199,-87.734729,"(41.924199, -87.734729)"
3305,4410,4316 S Princeton Ave,3,37,Fuller Park,2,41.815883,-87.633718,1,41.815883,-87.633718,"(41.815883, -87.633718)"
3306,6374,4319 W Washington Blvd,28,26,West Garfield Park,1,41.881838,-87.733661,1,41.881838,-87.733661,"(41.881838, -87.733661)"
3307,7070,432 N Clark St,42,8,Near North Side,1,41.890168,-87.631224,0,41.890168,-87.631224,"(41.890168, -87.631224)"
3308,1336,4320 W 15th St,24,29,North Lawndale,2,41.86069,-87.733345,1,41.86069,-87.733345,"(41.860690, -87.733345)"
3309,4219,4320 W 5th Ave,24,26,West Garfield Park,4,41.870924,-87.733361,1,41.870924,-87.733361,"(41.870924, -87.733361)"
3310,3472,4321 N Milwaukee Ave,45,15,Portage Park,1,41.959415,-87.753217,1,41.959415,-87.753217,"(41.959415, -87.753217)"
3311,374,4323 N Western Ave,47,5,North Center,1,41.960136,-87.688457,0,41.960136,-87.688457,"(41.960136, -87.688457)"
3312,4310,4324 W Fullerton Ave,31,20,Hermosa,1,41.924561,-87.735065,1,41.924561,-87.735065,"(41.924561, -87.735065)"
3313,3952,433 W Van Buren St,2,28,Near West Side,1,41.876666,-87.637626,1,41.876666,-87.637626,"(41.876666, -87.637626)"
3314,6078,4330 N Lincoln Ave,47,5,North Center,1,41.960539,-87.683378,1,41.960539,-87.683378,"(41.960539, -87.683378)"
3315,6725,4330 N Milwaukee Ave,45,15,Portage Park,1,41.959472,-87.753699,0,41.959472,-87.753699,"(41.959472, -87.753699)"
3316,2908,4332 W Grand Ave,30,23,Humboldt Park,2,41.909614,-87.734722,1,41.909614,-87.734722,"(41.909614, -87.734722)"
3317,167,4333 N Western Ave,47,5,North Center,2,41.960514,-87.68855,0,41.960514,-87.68855,"(41.960514, -87.688550)"
3318,5344,4334 W Lawrence Ave,39,14,Albany Park,1,41.968252,-87.736856,1,41.968252,-87.736856,"(41.968252, -87.736856)"
3319,6243,4335 W 26th St,22,30,South Lawndale,1,41.844078,-87.732524,1,41.844078,-87.732524,"(41.844078, -87.732524)"
3320,1362,4337 w 26th St,22,30,South Lawndale,1,41.84404,-87.732828,1,41.84404,-87.732828,"(41.844040, -87.732828)"
3321,6004,4343 N Central Ave,38,15,Portage Park,1,41.95977,-87.767045,1,41.95977,-87.767045,"(41.959770, -87.767045)"
3322,5325,4343 N Clarendon Ave,46,3,Uptown,2,41.961333,-87.649681,1,41.961333,-87.649681,"(41.961333, -87.649681)"
3323,4543,4343 N Kedzie Ave,33,16,Irving Park,1,41.960184,-87.708029,1,41.960184,-87.708029,"(41.960184, -87.708029)"
3324,430,4343 N Western Ave,47,5,North Center,2,41.960619,-87.688514,0,41.960619,-87.688514,"(41.960619, -87.688514)"
3325,6242,4343 W 26th St,22,30,South Lawndale,1,41.844012,-87.732948,1,41.844012,-87.732948,"(41.844012, -87.732948)"
3326,4177,4343 W Wrightwood Ave,31,20,Hermosa,3,41.92786,-87.735756,1,41.92786,-87.735756,"(41.927860, -87.735756)"
3327,7257,4344 N Lincoln Ave,47,5,North Center,1,41.960663,-87.683532,0,41.960663,-87.683532,"(41.960663, -87.683532)"
3328,1425,4347 W 54th St,23,62,West Elsdon,2,41.79482,-87.732112,1,41.79482,-87.732112,"(41.794820, -87.732112)"
3329,1426,4347 W 54th St,23,62,West Elsdon,1,41.79482,-87.732112,1,41.79482,-87.732112,"(41.794820, -87.732112)"
3330,6285,4349 N Damen Ave,47,5,North Center,1,41.960868,-87.678761,1,41.960868,-87.678761,"(41.960868, -87.678761)"
3331,7174,435 W Erie St,42,8,Near North Side,1,41.893799,-87.640185,0,41.893799,-87.640185,"(41.893799, -87.640185)"
3332,5202,4350 W 79th St,13,70,Ashburn,4,41.74895,-87.73023,1,41.74895,-87.73023,"(41.748950, -87.730230)"
3333,4230,4355 N Linder Ave,38,15,Portage Park,2,41.959956,-87.764557,1,41.959956,-87.764557,"(41.959956, -87.764557)"
3334,102,4356 N Cicero Ave,45,15,Portage Park,1,41.960144,-87.747686,0,41.960144,-87.747686,"(41.960144, -87.747686)"
3335,740,4363 N Lincoln Ave,47,5,North Center,2,41.960938,-87.683317,0,41.960938,-87.683317,"(41.960938, -87.683317)"
3336,6239,4375 W 26th St,22,30,South Lawndale,1,41.844004,-87.733592,1,41.844004,-87.733592,"(41.844004, -87.733592)"
3337,501,4380 N Elston Ave,39,16,Irving Park,1,41.960315,-87.729059,0,41.960315,-87.729059,"(41.960315, -87.729059)"
3338,107,44 E Ontario St,42,8,Near North Side,2,41.893438,-87.626478,0,41.893438,-87.626478,"(41.893438, -87.626478)"
3339,4377,44 E Wacker Dr,42,32,Loop,1,41.887272,-87.626624,1,41.887272,-87.626624,"(41.887272, -87.626624)"
3340,4042,44 E Washington St,42,32,Loop,3,41.883393,-87.626435,1,41.883393,-87.626435,"(41.883393, -87.626435)"
3341,811,44 S Wabash Ave,42,32,Loop,2,41.881241,-87.626337,0,41.881241,-87.626337,"(41.881241, -87.626337)"
3342,1023,440 N Wabash Ave,42,8,Near North Side,2,41.889992,-87.626748,0,41.889992,-87.626748,"(41.889992, -87.626748)"
3343,5334,4400 N Clark St,47,3,Uptown,2,41.961813,-87.666142,1,41.961813,-87.666142,"(41.961813, -87.666142)"
3344,4678,4400 N Lake Shore Dr,46,3,Uptown,4,41.963575,-87.646954,1,41.963575,-87.646954,"(41.963575, -87.646954)"
3345,4690,4400 N Lake Shore Dr,46,3,Uptown,1,41.963575,-87.646954,1,41.963575,-87.646954,"(41.963575, -87.646954)"
3346,5132,4400 N Lake Shore Dr,46,3,Uptown,2,41.963575,-87.646954,1,41.963575,-87.646954,"(41.963575, -87.646954)"
3347,5347,4400 W Lawrence Ave,39,14,Albany Park,2,41.968243,-87.738043,1,41.968243,-87.738043,"(41.968243, -87.738043)"
3348,5335,4401 N Ravenswood Ave,47,3,Uptown,2,41.961737,-87.673783,1,41.961737,-87.673783,"(41.961737, -87.673783)"
3349,2615,4401 S Drexel Blvd,4,39,Kenwood,3,41.815257,-87.603855,1,41.815257,-87.603855,"(41.815257, -87.603855)"
3350,2234,4403 N Broadway St,46,3,Uptown,1,41.961914,-87.65499,1,41.961914,-87.65499,"(41.961914, -87.654990)"
3351,4311,4404 W Fullerton Ave,31,20,Hermosa,1,41.924504,-87.736753,1,41.924504,-87.736753,"(41.924504, -87.736753)"
3352,4475,4406 N Broadway St,46,3,Uptown,1,41.961879,-87.655275,1,41.961879,-87.655275,"(41.961879, -87.655275)"
3353,6288,4410 W Diversey Ave,31,20,Hermosa,1,41.931803,-87.737285,1,41.931803,-87.737285,"(41.931803, -87.737285)"
3354,3742,4411 N Ravenswood Ave,47,3,Uptown,2,41.961881,-87.673787,1,41.961881,-87.673787,"(41.961881, -87.673787)"
3355,5893,4412 N Western Ave,47,4,Lincoln Square,2,41.962113,-87.688857,1,41.962113,-87.688857,"(41.962113, -87.688857)"
3356,4413,4414 S Evans Ave,3,38,Grand Boulevard,2,41.814575,-87.608461,1,41.814575,-87.608461,"(41.814575, -87.608461)"
3357,2494,4415 S Cottage Grove Ave,4,39,Kenwood,1,41.814598,-87.606454,1,41.814598,-87.606454,"(41.814598, -87.606454)"
3358,4406,4415 S King Dr,3,38,Grand Boulevard,2,41.814445,-87.616265,1,41.814445,-87.616265,"(41.814445, -87.616265)"
3359,2119,4416 W Belden St,31,20,Hermosa,1,41.922642,-87.73716,1,41.922642,-87.73716,"(41.922642, -87.737160)"
3360,4200,4420 N Beacon St,46,3,Uptown,3,41.962174,-87.663875,1,41.962174,-87.663875,"(41.962174, -87.663875)"
3361,6591,4420 N Beacon St,46,3,Uptown,1,41.962174,-87.663875,0,41.962174,-87.663875,"(41.962174, -87.663875)"
3362,4587,4421 S State St,3,38,Grand Boulevard,2,41.814246,-87.626018,1,41.814246,-87.626018,"(41.814246, -87.626018)"
3363,6272,4421 W Diversey Ave,31,20,Hermosa,1,41.931526,-87.737598,1,41.931526,-87.737598,"(41.931526, -87.737598)"
3364,7251,4425 W 63rd St,13,65,West Lawn,1,41.778411,-87.733387,0,41.778411,-87.733387,"(41.778411, -87.733387)"
3365,4612,4429 N Clifton Ave,46,3,Uptown,2,41.962074,-87.657959,1,41.962074,-87.657959,"(41.962074, -87.657959)"
3366,901,4430 N Western Ave,47,4,Lincoln Square,2,41.962638,-87.688845,0,41.962638,-87.688845,"(41.962638, -87.688845)"
3367,3368,4430 S Marshfield Ave,12,61,New City,1,41.813404,-87.666486,1,41.813404,-87.666486,"(41.813404, -87.666486)"
3368,5176,4430 S Marshfield Ave,12,61,New City,1,41.813404,-87.666486,1,41.813404,-87.666486,"(41.813404, -87.666486)"
3369,2093,4431 W Augusta Blvd,37,23,Humboldt Park,1,41.898712,-87.736888,1,41.898712,-87.736888,"(41.898712, -87.736888)"
3370,3162,4434 S Lake Park Ave,4,39,Kenwood,1,41.813757,-87.596744,1,41.813757,-87.596744,"(41.813757, -87.596744)"
3371,4908,4434 S Lake Park Ave,4,39,Kenwood,1,41.813757,-87.596744,1,41.813757,-87.596744,"(41.813757, -87.596744)"
3372,4958,4436 S Union Ave,11,61,New City,1,41.813333,-87.643416,1,41.813333,-87.643416,"(41.813333, -87.643416)"
3373,5985,4437 N Broadway St,46,3,Uptown,2,41.962574,-87.655329,1,41.962574,-87.655329,"(41.962574, -87.655329)"
3374,6186,4437 N Broadway St,46,3,Uptown,1,41.962574,-87.655329,1,41.962574,-87.655329,"(41.962574, -87.655329)"
3375,4175,4438 W Wrightwood Ave,31,20,Hermosa,2,41.928776,-87.73772,1,41.928776,-87.73772,"(41.928776, -87.737720)"
3376,5425,4438 W Wrightwood Ave,31,20,Hermosa,4,41.928776,-87.73772,1,41.928776,-87.73772,"(41.928776, -87.737720)"
3377,7250,4439 W 63rd St,13,65,West Lawn,1,41.778404,-87.733951,0,41.778404,-87.733951,"(41.778404, -87.733951)"
3378,3439,444 N Michigan Ave,42,8,Near North Side,1,41.890276,-87.624236,1,41.890276,-87.624236,"(41.890276, -87.624236)"
3379,5285,444 W Jackson Blvd,2,28,Near West Side,4,41.878125,-87.63892,1,41.878125,-87.63892,"(41.878125, -87.638920)"
3380,5012,4440 S Western Ave,12,58,Brighton Park,1,41.813098,-87.684738,1,41.813098,-87.684738,"(41.813098, -87.684738)"
3381,3690,4445 N Pulaski Rd,39,14,Albany Park,2,41.962244,-87.727686,1,41.962244,-87.727686,"(41.962244, -87.727686)"
3382,2616,4445 S Drexel Blvd,4,39,Kenwood,3,41.814228,-87.603831,1,41.814228,-87.603831,"(41.814228, -87.603831)"
3383,4407,4445 S Drexel Blvd,4,39,Kenwood,4,41.814228,-87.603831,1,41.814228,-87.603831,"(41.814228, -87.603831)"
3384,6382,445 E Ohio St,42,8,Near North Side,1,41.892514,-87.616806,1,41.892514,-87.616806,"(41.892514, -87.616806)"
3385,5398,445 N Sacramento Blvd,27,23,Humboldt Park,1,41.888915,-87.701286,1,41.888915,-87.701286,"(41.888915, -87.701286)"
3386,5403,445 N Sacramento Blvd,27,23,Humboldt Park,2,41.888915,-87.701286,1,41.888915,-87.701286,"(41.888915, -87.701286)"
3387,7173,445 W Erie St,42,8,Near North Side,1,41.89378,-87.640358,0,41.89378,-87.640358,"(41.893780, -87.640358)"
3388,3289,4455 N Lincoln Ave,47,4,Lincoln Square,1,41.962415,-87.684305,1,41.962415,-87.684305,"(41.962415, -87.684305)"
3389,5072,4455 N Lincoln Ave,47,4,Lincoln Square,2,41.962415,-87.684305,1,41.962415,-87.684305,"(41.962415, -87.684305)"
3390,5466,4455 N Lincoln Ave,47,4,Lincoln Square,2,41.962415,-87.684305,1,41.962415,-87.684305,"(41.962415, -87.684305)"
3391,4119,4455 N Western Ave,47,4,Lincoln Square,1,41.962796,-87.688518,1,41.962796,-87.688518,"(41.962796, -87.688518)"
3392,5341,4459 W Lawrence Ave,39,16,Irving Park,1,41.967978,-87.739853,1,41.967978,-87.739853,"(41.967978, -87.739853)"
3393,2617,4460 S Drexel Blvd,4,39,Kenwood,1,41.813952,-87.604626,1,41.813952,-87.604626,"(41.813952, -87.604626)"
